codice,"sito associazione",telefono
http://www.regione.emilia-romagna.it,800-407407,0
http://www.regione.emilia-romagna.it,800.625.903,0
http://www.regione.piemonte.it,02843860012,0
http://www.regione.piemonte.it,800.333.444,3
http://www.remidabologna.it,392.2019710,1
http://www.residenzefemminilibologna.it/,051224840,0
http://www.residenzefemminilibologna.it/,051239535,0
http://www.retinitepigmentosa.it/,051246705,0
http://www.retinitepigmentosa.it/,051330155,0
http://www.retinitepigmentosa.it/,0513399456,0
http://www.retinitepigmentosa.it/,0516390645,0
http://www.retinitepigmentosa.it/,0518551261,0
http://www.saluter.it,800.625.903,3
http://www.sav.bologna.it/,051433473,0
http://www.sav.bologna.it/,0516142630,0
http://www.savethechildren.it,0267078446,0
http://www.savethechildren.it,064807001,0
http://www.savethechildren.it,07354071008,0
http://www.schermaimola.it,0542640484,0
http://www.scoiattolo.org/,0510314877,0
http://www.scoiattolo.org/,0510876134,0
http://www.scoiattolo.org/,0516770109,0
http://www.scoiattolo.org/,051841277,0
http://www.scoiattolo.org/,328-1006998,0
http://www.sdseducational.org,3398907981,1
http://www.sdseducational.org,3477093708,1
http://www.seacoop.coop,0542.643543,0
http://www.seacoop.coop,0542.644015,0
http://www.seacoop.coop,0542.644059,0
http://www.selenecentrostudi.it,051.443.307,0
http://www.selenecentrostudi.it,051.443.494,0
http://www.selenecentrostudi.it,051.443494,0
http://www.sindromedipoland.org/,010.5222238,0
http://www.sindromedipoland.org/,010.8562263,0
http://www.societaaperta.info/,0516441211,0
http://www.societaaperta.info/,0516441212,0
http://www.societaaperta.info/,0516661354,0
http://www.societaaperta.info/,051817737,0
http://www.societadolce.it/,03772490375,0
http://www.societadolce.it/,0516441211,0
http://www.societadolce.it/,0516441212,0
http://www.sognamondo.it,02823941204,0
http://www.sognamondo.it,051-0826370,0
http://www.sognamondo.it,051-3370083,0
http://www.sognamondo.it,347.3491548,0
http://www.solcoinsieme.coop/,02762781207,0
http://www.spaziolabo.it,051236023,0
http://www.spaziolabo.it,051334991,0
http://www.spaziolabo.it,051523062,0
http://www.spaziolabo.it,051556107,0
http://www.spaziolabo.it,051583610,0
http://www.spaziolabo.it,3205650718,1
http://www.spaziolabo.it,3394534132,1
http://www.spmii.it/,051357753,0
http://www.sportexperience.it/homew.asp,3355620843,1
http://www.stellanostra.com/,00390510451,0
http://www.stellanostra.com/,3206180082,0
http://www.stellanostra.com/,3272034776,0
http://www.stellanostra.com/,3274622289,0
http://www.stellanostra.com/,3274622350,0
http://www.stellanostra.com/,3473577250,0
http://www.studiosoundlab.com,0514127810,0
http://www.studiosoundlab.com,3280979428,1
http://www.studiosoundlab.com,3296139886,1
http://www.studiosoundlab.com,3395695616,1
http://www.succedesoloabologna.it,051226934,0
http://www.succedesoloabologna.it,3345899554,1
http://www.teatrodelletemperie.com/site/,02678121209,0
http://www.teatrodelpratello.it,0510455830,0
http://www.teatrodelpratello.it,3331739550,0
http://www.teatronecessario.it/,328.3926956,0
http://www.teatronucleo.org,0532464091,0
http://www.teatronucleo.org,3489655709,0
http://www.telefonoblu.it/emiliaromagna/bologna/,1782.228.788,7
http://www.testoniragazzi.it,02118040373,0
http://www.tramaditerre.org,054228912,0
http://www.tramaditerre.org,3347311570,1
http://www.tramaditerre.org,3935596688,1
http://www.tutelanimalibologna.it,051580375,0
http://www.uicbologna.it/,051578821,0
http://www.uildmbo.org/,051231130,0
http://www.uildmbo.org/,051266013,0
http://www.uildmbo.org/,3299395384,1
http://www.uispbologna.it,0516013511,0
http://www.uispbologna.it,0516013530,0
http://www.univocbologna.it/,051.334.967,0
http://www.univocbologna.it/,3356600886,0
http://www.unms.it/,051265855,0
http://www.up.aci.it/bologna/,0514134411,0
http://www.up.aci.it/bologna/,0514134476,0
http://www.uvapassa.org,051343754,0
http://www.uvapassa.org,051399002,0
http://www.uvapassa.org,3248480385,0
http://www.venenta.com,0516637200,0
http://www.venenta.com/,0516637200,0
http://www.videsitalia.it,051.356977,0
http://www.videsitalia.it,065750048,0
http://www.videsitalia.it,065750904,0
http://www.villabernaroli.it,051-402025,0
http://www.villabernaroli.it,051-404948,0
http://www.villabernaroli.it,051404948,0
http://www.villabernaroli.it,335-7234385,1
http://www.villabernaroli.it,3669031779,1
http://www.villabernaroli.it,3889982708,1
http://www.villadallolio.it,051.576632,0
http://www.villatorchi.it/,051323539,0
http://www.villatorchi.it/,3460027824,1
http://www.villatorchi.it/,3477622331,1
http://www.virtualcoop.net,04284720374,0
http://www.virtualcoop.net,051530761,0
http://www.virtualcoop.net,051533106,0
http://www.viveresenzastomaco.org,3393179830,1
http://www.viveresenzastomaco.org,3661207414,1
http://www.volabo.it,051340328,0
http://www.volabo.it,051341169,0
http://www.volabo.it/,051340328,0
http://www.volabo.it/,051341169,0
http://www.volontariminerva.it,0516612250,0
http://www.volontariminerva.it,3801415737,0
http://www.worlddiving.it,3388455084,1
http://www.xing.it,051.331099,0
http://www.you-net.eu,0512193158,0
http://www.you-net.eu,3808698725,1
http://www.youkali.it,0518493013,0
http://www.youkali.it,3334774139,0
http://www.zerocento.coop/,01012750392,0
http://www.zerocento.coop/,0544.462735,0
http://www.zerocento.coop/,0544.509331,0
http://www.zerocento.coop/,0545.287750,0
http://www.zerocento.coop/,0545.902093,0
http://www.zerocento.coop/,0546.600111,0
http://www.zerocento.coop/,0546.600119,0
https://isfbologna.wordpress.com/,3926073683,0
https://sites.google.com/site/acuemiliaromagna3/,051.6449487,0
https://www.societadolce.it/,03772490375,0
https://www.societadolce.it/,0516441211,0
https://www.societadolce.it/,0516441212,0
